Ratio,Mean,Max,Min,Std,Range,Lag-1_Ratio,Lag+1_Ratio,Season,Sunday,Am,Lunch,Pm
0.1650267,481913.5029999997,800677.5769999993,163149.429,318764.0739999997,637528.1479999993,0.0663073,0.2456813,1,0,0,0,1
0.2456813,575018.7100000008,897833.4660000016,252203.95399999997,322814.75600000087,645629.5120000017,0.1650267,0.1458066,1,0,0,0,1
0.1458066,231165.20800000004,249825.27399999992,212505.14200000017,18660.065999999875,37320.13199999975,0.2456813,0.1072016,1,0,0,0,1
0.1072016,234007.0129999999,252272.67599999963,215741.35000000015,18265.66299999974,36531.32599999948,0.1458066,0.1070445,1,0,0,0,1
0.1070445,251463.488,293705.02399999974,209221.95200000025,42241.535999999745,84483.07199999949,0.1072016,0.5629224,1,0,0,0,1
0.1135645,148590.73899999986,173997.52999999988,123183.94799999981,25406.791000000034,50813.58200000007,0.1152557,0.1920035,1,1,1,0,0
0.1920035,461573.9100000005,629478.7590000004,293669.0610000005,167904.84899999996,335809.6979999999,0.1135645,0.2192053,1,1,1,0,0
0.2192053,526966.597,533736.3080000001,520196.8859999998,6769.711000000127,13539.422000000253,0.1920035,0.1156049,1,1,1,0,0
0.1156049,277912.68899999966,371318.436,184506.94199999937,93405.74700000031,186811.49400000062,0.2192053,0.0636519,1,1,1,0,0
0.0636519,131438.3920000001,139539.37300000005,123337.41100000015,8100.980999999949,16201.961999999898,0.1156049,0.0932698,1,1,1,0,0
0.0932698,192597.96649999998,228490.8319999998,156705.10100000014,35892.865499999825,71785.73099999965,0.0636519,0.0596773,1,1,0,1,0
0.0596773,123231.03449999998,132448.25999999998,114013.80899999996,9217.225500000008,18434.451000000015,0.0932698,0.0837201,1,1,0,1,0
0.0837201,194925.0785000003,211832.56800000038,178017.58900000018,16907.489500000098,33814.979000000196,0.0596773,0.0571745,1,1,0,1,0
0.0571745,133118.977,138175.3590000001,128062.59499999994,5056.382000000085,10112.76400000017,0.0837201,0.0622556,1,1,0,1,0
0.0622556,181799.7999999998,213919.8299999997,149679.76999999996,32120.029999999868,64240.059999999736,0.0571745,0.0466299,1,1,0,1,0
0.0466299,136169.4994999999,158619.64299999992,113719.35599999985,22450.143500000035,44900.28700000007,0.0622556,0.0618187,1,1,0,1,0
0.0618187,180523.87899999984,232674.45399999985,128373.30399999981,52150.57500000002,104301.15000000004,0.0466299,0.1065926,1,1,0,0,1
0.1065926,249480.72649999993,307872.09099999996,191089.36199999994,58391.36450000001,116782.72900000002,0.0618187,0.1670105,1,1,0,0,1
0.1670105,264782.329,280247.17899999995,249317.47900000005,15464.849999999948,30929.699999999895,0.1065926,0.0966111,1,1,0,0,1
0.0966111,210889.28050000002,244114.32500000042,177664.23599999963,33225.0445000004,66450.0890000008,0.1670105,0.62468,1,1,0,0,1
0.62468,1467467.083500001,1468389.9270000008,1466544.2400000016,922.8434999996098,1845.6869999992196,0.0966111,0.3409876,1,1,0,0,1
0.108337,141750.94549999994,154840.7949999998,128661.09600000008,13089.849499999866,26179.69899999973,0.2478323,0.1889434,1,0,1,0,0
0.1889434,454217.4219999999,618965.5140000002,289469.3299999996,164748.0920000003,329496.1840000006,0.108337,0.1534177,1,0,1,0,0
0.1534177,368814.1539999995,464899.36399999936,272728.9439999997,96085.20999999982,192170.41999999963,0.1889434,0.1083719,1,0,1,0,0
0.1083719,260524.58199999994,306829.97000000015,214219.19399999973,46305.38800000021,92610.77600000042,0.1534177,0.0637416,1,0,1,0,0
0.0637416,131623.66150000005,132779.18999999994,130468.13300000013,1155.5284999999058,2311.0569999998115,0.1083719,0.1400419,1,0,1,0,0
0.1400419,289180.264,449846.438,128514.08999999998,160666.17400000003,321332.34800000006,0.0637416,0.7036353,1,0,0,1,0
0.7036353,1452975.869500001,1843122.0920000013,1062829.6470000008,390146.22250000027,780292.4450000005,0.1400419,0.3594151,1,0,0,1,0
0.3594151,836824.275999999,1287796.1659999976,385852.3860000004,450971.8899999986,901943.7799999972,0.7036353,0.1235817,1,0,0,1,0
0.1235817,287734.56049999985,448407.6129999995,127061.5080000002,160673.05249999964,321346.1049999993,0.3594151,0.0496498,1,0,0,1,0
0.0496498,144988.1935,174677.46800000005,115298.91899999992,29689.274500000065,59378.54900000013,0.1235817,0.0603273,1,0,0,1,0
0.0603273,176168.88100000008,214793.301,137544.46100000016,38624.419999999925,77248.83999999985,0.0496498,0.3547572,1,0,0,1,0
0.3547572,1035967.6685000013,1140452.3660000009,931482.9710000019,104484.69749999947,208969.39499999897,0.0603273,0.1095171,1,0,0,0,1
0.1095171,256325.4279999997,283887.58799999976,228763.26799999963,27562.16000000006,55124.32000000012,0.3547572,0.1537514,1,0,0,0,1
0.1537514,243761.06949999998,291896.5329999998,195625.60600000015,48135.46349999984,96270.92699999968,0.1095171,0.1774015,1,0,0,0,1
0.1774015,387244.10599999956,415944.22699999926,358543.9849999998,28700.120999999723,57400.241999999445,0.1537514,0.4007304,1,0,0,0,1
0.4007304,941375.8269999998,1468313.0039999993,414438.6500000004,526937.1769999994,1053874.353999999,0.1774015,0.5018826,1,0,0,0,1
0.2177789,284947.41499999963,330741.92199999926,239152.90800000002,45794.50699999962,91589.01399999924,0.124937,0.1662989,1,0,1,0,0
0.1662989,399780.32499999995,522888.81499999977,276671.83500000014,123108.48999999982,246216.97999999963,0.2177789,0.1482857,1,0,1,0,0
0.1482857,356476.80799999996,421686.2939999998,291267.3220000001,65209.48599999986,130418.97199999972,0.1662989,0.0734656,1,0,1,0,0
0.0734656,176610.2059999997,205240.19499999966,147980.21699999977,28629.988999999943,57259.97799999989,0.1482857,0.0971644,1,0,1,0,0
0.0971644,200640.1459999999,227996.51499999998,173283.77699999983,27356.36900000008,54712.73800000016,0.0734656,0.061364,1,0,1,0,0
0.061364,126713.90199999986,139664.15999999977,113763.64399999994,12950.257999999914,25900.51599999983,0.0971644,0.0921297,1,0,0,1,0
0.0921297,190243.76549999998,203042.852,177444.67899999995,12799.086500000034,25598.173000000068,0.061364,0.0568374,1,0,0,1,0
0.0568374,132334.09649999996,136851.88099999994,127816.31199999996,4517.784499999987,9035.568999999974,0.0921297,0.075989,1,0,0,1,0
0.075989,176924.80549999993,229545.92999999993,124303.68099999991,52621.12450000001,105242.24900000003,0.0568374,0.0472672,1,0,0,1,0
0.0472672,138030.51199999993,161261.1149999999,114799.90899999993,23230.60299999999,46461.20599999998,0.075989,0.0579377,1,0,0,1,0
0.0579377,169190.68749999994,204167.17899999995,134214.19599999997,34976.49149999999,69952.98299999998,0.0472672,0.0530981,1,0,0,1,0
0.0530981,155057.99649999995,176379.94300000014,133736.04999999973,21321.94650000021,42643.89300000042,0.0579377,0.0696089,1,0,0,0,1
0.0696089,162920.05000000005,186793.4300000001,139046.66999999995,23873.380000000077,47746.760000000155,0.0530981,0.1245584,1,0,0,0,1
0.1245584,197477.81800000014,220523.40500000014,174432.23100000015,23045.587,46091.174,0.0696089,0.0569283,1,0,0,0,1
0.0569283,124267.07049999993,132978.378,115555.76299999986,8711.307500000068,17422.615000000136,0.1245584,0.1959724,1,0,0,0,1
0.1959724,460368.47250000015,558435.5750000002,362301.3700000001,98067.10250000004,196134.20500000007,0.0569283,0.1029136,1,0,0,0,1
0.1640363,214629.26499999996,301676.24700000015,127582.28299999975,87046.98200000021,174093.9640000004,0.1204392,0.0745502,1,0,1,0,0
0.0745502,179217.57300000003,235676.50600000002,122758.64000000007,56458.932999999975,112917.86599999995,0.1640363,0.1037562,1,0,1,0,0
0.1037562,249428.60100000008,283457.50800000015,215399.69400000005,34028.90700000005,68057.8140000001,0.0745502,0.0786357,1,0,1,0,0
0.0786357,189039.16550000006,222653.6320000001,155424.699,33614.46650000005,67228.9330000001,0.1037562,0.098712,1,0,1,0,0
0.098712,203835.9714999997,216296.19099999967,191375.75199999975,12460.219499999963,24920.438999999926,0.0786357,0.0576404,1,0,1,0,0
0.0576404,119024.91000000003,121358.06699999998,116691.75300000007,2333.1569999999556,4666.313999999911,0.098712,0.1215558,1,0,0,1,0
0.1215558,251007.44700000004,294933.55500000017,207081.3389999999,43926.10800000014,87852.21600000028,0.0576404,0.14109,1,0,0,1,0
0.14109,328499.1305000001,331994.04900000006,325004.2120000001,3494.9184999999707,6989.836999999941,0.1215558,0.13754,1,0,0,1,0
0.13754,320233.5205000001,410495.1190000003,229971.92199999987,90261.59850000021,180523.19700000042,0.14109,0.0580117,1,0,0,1,0
0.0580117,169406.60499999963,187498.94199999946,151314.26799999984,18092.33699999981,36184.67399999962,0.13754,0.0654518,1,0,0,1,0
0.0654518,191133.2614999999,238711.2559999998,143555.267,47577.9944999999,95155.9889999998,0.0580117,0.3429706,1,0,0,1,0
0.3429706,1001548.2950000014,1554100.3350000028,448996.2550000002,552552.0400000012,1105104.0800000026,0.0654518,0.1022656,1,0,0,0,1
0.1022656,239353.21099999984,267871.498,210834.92399999968,28518.28700000017,57036.57400000034,0.3429706,0.0938201,1,0,0,0,1
0.0938201,146016.1385,153435.62000000008,138596.65699999995,7419.481500000067,14838.963000000134,0.1022656,0.1748602,1,0,0,0,1
0.1748602,381696.8770000005,471342.5870000013,292051.1669999997,89645.71000000078,179291.42000000156,0.0938201,0.1813,1,0,0,0,1
0.1813,425900.8515000001,467557.61900000036,384244.08399999986,41656.76750000025,83313.5350000005,0.1748602,0.7111869,1,0,0,0,1
0.1235655,161676.26850000006,196730.1510000001,126622.38600000003,35053.882500000036,70107.76500000007,0.1614026,0.1413443,1,0,1,0,0
0.1413443,339789.6635000001,355789.24200000014,323790.085,15999.578500000061,31999.157000000123,0.1235655,0.2116355,1,0,1,0,0
0.2116355,508768.84150000074,666370.7310000006,351166.95200000086,157601.88949999987,315203.77899999975,0.1413443,0.1074809,1,0,1,0,0
0.1074809,258382.53350000034,269108.9520000001,247656.11500000057,10726.418499999767,21452.836999999534,0.2116355,0.0666511,1,0,1,0,0
0.0666511,137631.6535,161545.58399999997,113717.72299999998,23913.930499999995,47827.86099999999,0.1074809,0.0799168,1,0,1,0,0
0.0799168,165024.76400000005,206505.23899999988,123544.28900000024,41480.474999999824,82960.94999999965,0.0666511,0.3189457,1,0,0,1,0
0.3189457,658608.7225,759979.1359999995,557238.3090000006,101370.41349999944,202740.82699999888,0.0799168,0.4279868,1,0,0,1,0
0.4279868,996479.3130000007,1434410.8310000012,558547.7950000002,437931.5180000005,875863.036000001,0.3189457,0.5404721,1,0,0,1,0
0.5404721,1258378.340999999,1411484.9709999973,1105271.7110000006,153106.62999999837,306213.25999999675,0.4279868,0.2046899,1,0,0,1,0
0.2046899,597738.7389999994,611233.4619999995,584244.0159999994,13494.723000000056,26989.446000000113,0.5404721,0.0632809,1,0,0,1,0
0.0632809,184794.04899999994,213913.1949999999,155674.90300000002,29119.145999999935,58238.29199999987,0.2046899,0.191793,1,0,0,1,0
0.191793,560076.8910000008,646147.6250000012,474006.15700000024,86070.73400000046,172141.46800000092,0.0632809,0.1502286,1,0,0,0,1
0.1502286,351610.8685000001,548889.8270000002,154331.91000000006,197278.95850000004,394557.91700000013,0.191793,1.0,1,0,0,0,1
1.0,1556341.2310000004,2362039.374,750643.0880000008,805698.1429999996,1611396.285999999,0.1502286,0.0940437,1,0,0,0,1
0.0940437,205285.0365,223625.42799999993,186944.64500000005,18340.39149999994,36680.78299999988,1.0,0.0686928,1,0,0,0,1
0.0686928,161369.6724999999,200713.8619999998,122025.48300000002,39344.189499999884,78688.37899999977,0.0940437,0.5819551,1,0,0,0,1
0.1046365,136909.09750000003,144056.26600000024,129761.92899999983,7147.1685000002035,14294.337000000407,0.1415312,0.18254,1,0,1,0,0
0.18254,438823.59600000014,686353.7420000003,191293.45,247530.14600000015,495060.2920000003,0.1046365,0.1385243,1,0,1,0,0
0.1385243,333010.51750000037,386556.7040000002,279464.33100000053,53546.186499999836,107092.37299999967,0.18254,0.5641003,1,0,1,0,0
0.5641003,1356089.340999999,1464455.3859999995,1247723.2959999985,108366.04500000051,216732.09000000102,0.1385243,0.0868297,1,0,1,0,0
0.0868297,179299.60450000002,205051.34600000014,153547.86299999987,25751.741500000135,51503.48300000027,0.5641003,0.0767518,1,0,1,0,0
0.0767518,158489.18799999973,168703.55399999954,148274.8219999999,10214.36599999982,20428.73199999964,0.0868297,0.1553643,1,0,0,1,0
0.1553643,320820.3645000003,496370.7740000007,145269.955,175550.40950000036,351100.8190000007,0.0767518,0.2412738,1,0,0,1,0
0.2412738,561756.3650000001,645058.7200000001,478454.01000000007,83302.35500000001,166604.71000000002,0.1553643,0.4703853,1,0,0,1,0
0.4703853,1095195.4724999988,1553375.5599999973,637015.3850000002,458180.0874999985,916360.174999997,0.2412738,0.1115354,1,0,0,1,0
0.1115354,325707.5084999999,478615.278,172799.73899999983,152907.76950000008,305815.53900000016,0.4703853,0.0605911,1,0,0,1,0
0.0605911,176938.9829999998,217158.5429999999,136719.42299999972,40219.560000000085,80439.12000000017,0.1115354,0.209121,1,0,0,1,0
0.209121,610678.4780000002,990236.511,231120.44500000039,379558.0329999998,759116.0659999996,0.0605911,0.2525273,1,0,0,0,1
0.2525273,591041.765499999,947615.1449999982,234468.386,356573.37949999905,713146.7589999982,0.209121,0.3117859,1,0,0,0,1
0.3117859,485245.2465000002,775106.5160000002,195383.9770000002,289861.2695,579722.539,0.2525273,0.2170815,1,0,0,0,1
0.2170815,473860.44650000025,723936.2180000002,223784.67500000025,250075.77149999997,500151.54299999995,0.3117859,0.7952947,1,0,0,0,1
0.7952947,1868266.5784999998,1933387.5530000003,1803145.6039999991,65120.97450000059,130241.94900000119,0.2170815,0.4266382,1,0,0,0,1
0.334264,437359.5639999993,649469.9199999986,225249.208,212110.3559999993,424220.71199999866,0.4397284,0.074673,1,0,1,0,0
0.074673,179512.7589999999,208007.185,151018.33299999984,28494.42600000008,56988.85200000016,0.334264,0.1000004,1,0,1,0,0
0.1000004,240399.6290000002,265541.88500000024,215257.37300000014,25142.256000000052,50284.512000000104,0.074673,0.0970685,1,0,1,0,0
0.0970685,233351.46600000013,290439.158,176263.77400000027,57087.691999999864,114175.38399999973,0.1000004,0.0614377,1,0,1,0,0
0.0614377,126866.11249999997,130503.28299999991,123228.94200000004,3637.1704999999347,7274.340999999869,0.0970685,0.1020716,1,0,1,0,0
0.1020716,210773.31450000004,212566.09999999995,208980.5290000001,1792.7854999999254,3585.5709999998508,0.0614377,0.0617017,1,0,0,1,0
0.0617017,127411.19199999994,127968.49899999994,126853.88499999994,557.3070000000007,1114.6140000000014,0.1020716,0.1678377,1,0,0,1,0
0.1678377,390775.53850000066,521763.58100000094,259787.49600000036,130988.04250000029,261976.08500000057,0.0617017,0.0930882,1,0,0,1,0
0.0930882,216736.76049999997,219977.19199999995,213496.32900000003,3240.4314999999624,6480.862999999925,0.1678377,0.0678805,1,0,0,1,0
0.0678805,198225.85150000028,222974.7370000005,173476.96600000004,24748.885500000222,49497.771000000444,0.0930882,0.0610822,1,0,0,1,0
0.0610822,178373.28350000002,209000.85800000004,147745.709,30627.574500000017,61255.149000000034,0.0678805,0.0520218,1,0,0,1,0
0.0520218,151914.9454999999,160848.68999999992,142981.2009999999,8933.7445,17867.489,0.0610822,0.0839092,1,0,0,0,1
0.0839092,196390.03850000008,218997.23099999988,173782.84600000028,22607.1924999998,45214.3849999996,0.0520218,0.0843484,1,0,0,0,1
0.0843484,131274.95150000008,135834.95400000009,126714.94900000011,4560.002499999988,9120.004999999976,0.0839092,0.1086818,1,0,0,0,1
0.1086818,237238.1650000001,265814.91999999987,208661.41000000032,28576.754999999772,57153.509999999544,0.0843484,0.2312688,1,0,0,0,1
0.2312688,543285.1060000004,555918.3690000006,530651.8430000001,12633.263000000268,25266.526000000536,0.1086818,0.1355867,1,0,0,0,1
0.3785726,494259.8889999994,848277.4969999988,140242.28100000002,354017.60799999937,708035.2159999989,1.0,0.0995682,1,1,1,0,0
0.0995682,239360.66250000027,266957.22700000036,211764.0980000002,27596.56450000008,55193.12900000016,0.3785726,0.1604609,1,1,1,0,0
0.1604609,385745.7679999997,410729.6329999994,360761.90299999993,24983.86499999973,49967.72999999946,0.0995682,0.1625887,1,1,1,0,0
0.1625887,390861.10600000026,401144.0900000003,380578.12200000015,10282.984000000084,20565.968000000168,0.1604609,0.8071968,1,1,1,0,0
0.8071968,1376975.3455000017,1408777.5030000021,1345173.188000001,31802.157500000554,63604.31500000111,0.1625887,0.4794045,1,1,1,0,0
0.4794045,817803.3100000012,1457280.3960000025,178326.22399999996,639477.0860000013,1278954.1720000026,0.8071968,0.1071249,1,1,0,1,0
0.1071249,182741.48299999972,224989.13299999957,140493.83299999987,42247.64999999985,84495.2999999997,0.4794045,0.0550234,1,1,0,1,0
0.0550234,128110.70150000001,133900.97600000005,122320.42699999997,5790.274500000043,11580.549000000086,0.1071249,0.0913955,1,1,0,1,0
0.0913955,212795.61750000008,215098.90300000002,210492.33200000014,2303.28549999994,4606.57099999988,0.0550234,0.0903093,1,1,0,1,0
0.0903093,263722.5395000001,365162.68400000036,162282.39499999981,101440.14450000027,202880.28900000054,0.0913955,0.0659615,1,1,0,1,0
0.0659615,192621.78449999998,240792.75499999992,144450.81400000004,48170.97049999994,96341.94099999988,0.0903093,0.0617707,1,1,0,1,0
0.0617707,180383.75299999997,216913.52199999982,143853.98400000008,36529.76899999987,73059.53799999974,0.0659615,0.0709772,1,1,0,0,1
0.0709772,166122.66199999995,191956.15999999995,140289.16399999993,25833.498000000007,51666.996000000014,0.0617707,0.1275318,1,1,0,0,1
0.1275318,198482.97449999984,225869.72299999982,171096.22599999985,27386.748499999987,54773.496999999974,0.0709772,0.1394013,1,1,0,0,1
0.1394013,260438.83550000004,283911.82799999986,236965.8430000002,23472.992499999833,46945.984999999666,0.1275318,0.2912611,1,1,0,0,1
0.2912611,544153.3895000002,574602.557,513704.2220000003,30449.167499999865,60898.33499999973,0.1394013,0.2137173,1,1,0,0,1
0.2469602,322428.26100000006,440411.6410000002,204444.88099999988,117983.38000000015,235966.7600000003,0.8791893,0.5430929,1,0,1,0,0
0.5430929,1305588.0405000015,2352477.366000003,258698.7149999999,1046889.3255000017,2093778.6510000033,0.2469602,0.2066692,1,0,1,0,0
0.2066692,496829.8910000004,502457.9070000009,491201.8749999999,5628.016000000498,11256.032000000996,0.5430929,0.0937373,1,0,1,0,0
0.0937373,225343.1709999996,227522.66799999992,223163.67399999927,2179.497000000323,4358.994000000646,0.2066692,0.10142,1,0,1,0,0
0.10142,173009.71150000015,203164.6650000001,142854.75800000018,30154.95349999996,60309.90699999992,0.0937373,0.0759315,1,0,1,0,0
0.0759315,129529.49049999983,140601.3639999996,118457.61700000006,11071.873499999769,22143.746999999537,0.10142,0.1208906,1,0,0,1,0
0.1208906,206223.9905000002,224813.52800000025,187634.4530000001,18589.53750000008,37179.07500000016,0.0759315,0.0567042,1,0,0,1,0
0.0567042,132024.03300000002,132742.11499999987,131305.95100000018,718.0819999998494,1436.1639999996987,0.1208906,0.2368506,1,0,0,1,0
0.2368506,551458.0350000004,665697.6669999993,437218.4030000014,114239.63199999896,228479.26399999793,0.0567042,0.1201688,1,0,0,1,0
0.1201688,350918.89599999995,493043.2439999999,208794.54799999995,142124.34799999997,284248.69599999994,0.2368506,0.0557813,1,0,0,1,0
0.0557813,162893.3785,187606.14500000016,138180.61199999985,24712.766500000158,49425.533000000316,0.1201688,0.0663543,1,0,0,1,0
0.0663543,193768.93749999994,231248.64600000007,156289.22899999982,37479.708500000124,74959.41700000025,0.0557813,0.0938184,1,0,0,0,1
0.0938184,219582.5035,227173.9039999997,211991.10300000026,7591.400499999712,15182.800999999425,0.0663543,0.1236026,1,0,0,0,1
0.1236026,192367.8770000001,203957.03700000016,180778.71700000003,11589.160000000062,23178.320000000123,0.0938184,0.3131409,1,0,0,0,1
0.3131409,585030.6545000006,723649.9170000001,446411.3920000013,138619.26249999943,277238.52499999886,0.1236026,0.6620481,1,0,0,0,1
0.6620481,1236882.258,1790284.4540000001,683480.0619999996,553402.1960000003,1106804.3920000005,0.3131409,0.5507028,1,0,0,0,1
0.4843431,632352.6229999997,772222.7929999996,492482.45299999986,139870.16999999987,279740.33999999973,0.984434,0.2583962,1,0,1,0,0
0.2583962,621180.8729999999,836572.8,405788.9459999999,215391.92700000008,430783.85400000017,0.4843431,0.3680206,1,0,1,0,0
0.3680206,884716.5694999994,1360291.3969999985,409141.7420000004,475574.8274999991,951149.6549999982,0.2583962,0.1652895,1,0,1,0,0
0.1652895,397353.7774999997,563043.5909999994,231663.96399999992,165689.81349999976,331379.6269999995,0.3680206,0.164213,1,0,1,0,0
0.164213,280126.53450000024,308966.76900000003,251286.30000000042,28840.234499999802,57680.468999999604,0.1652895,0.3565381,1,0,1,0,0
0.3565381,608208.8535000007,985418.3100000018,230999.39699999956,377209.45650000114,754418.9130000023,0.164213,0.1707066,1,0,0,1,0
0.1707066,291203.86699999997,318653.76900000015,263753.9649999998,27449.902000000176,54899.80400000035,0.3565381,0.0917339,1,0,0,1,0
0.0917339,213583.59699999995,217737.74099999998,209429.45299999992,4154.144000000029,8308.288000000059,0.1707066,0.0726824,1,0,0,1,0
0.0726824,169226.0235000001,198451.19100000022,140000.85599999997,29225.167500000127,58450.335000000254,0.0917339,0.0623753,1,0,0,1,0
0.0623753,182149.40249999994,207655.04599999986,156643.75900000002,25505.64349999992,51011.28699999984,0.0726824,0.0594309,1,0,0,1,0
0.0594309,173551.18300000016,205552.42000000013,141549.9460000002,32001.236999999965,64002.47399999993,0.0623753,0.2555721,1,0,0,1,0
0.2555721,746325.6755000016,1375744.6500000032,116906.70100000007,629418.9745000015,1258837.949000003,0.0594309,0.0768597,1,0,0,0,1
0.0768597,179890.55500000005,224053.35800000004,135727.75200000004,44162.803,88325.606,0.2555721,0.1372176,1,0,0,0,1
0.1372176,213557.4114999998,289335.7089999998,137779.11399999983,75778.29749999999,151556.59499999997,0.0768597,0.4241586,1,0,0,0,1
0.4241586,792441.3809999987,1374077.271999997,210805.49000000028,581635.8909999984,1163271.7819999969,0.1372176,0.3407068,1,0,0,0,1
0.3407068,636531.1445000015,648405.2320000016,624657.0570000013,11874.08750000014,23748.17500000028,0.4241586,0.099115,1,0,0,0,1
0.3155031,411917.0919999995,612825.650999999,211008.53299999994,200908.55899999954,401817.1179999991,0.1879065,0.1497976,1,0,1,0,0
0.1497976,360111.4994999999,477970.04799999984,242252.95099999994,117858.54849999995,235717.0969999999,0.3155031,0.1729885,1,0,1,0,0
0.1729885,415861.98650000023,441676.3360000001,390047.6370000004,25814.349499999866,51628.69899999973,0.1497976,0.1998165,1,0,1,0,0
0.1998165,480356.0575000006,702276.290000001,258435.82500000022,221920.2325000004,443840.4650000008,0.1729885,0.0348363,1,0,1,0,0
0.0348363,119488.73800000001,121020.33799999987,117957.13800000014,1531.5999999998676,3063.199999999735,0.1998165,0.0594042,1,0,1,0,0
0.0594042,203756.79100000003,217358.43499999994,190155.14700000014,13601.643999999898,27203.287999999797,0.0348363,0.0364851,1,0,0,1,0
0.0364851,125144.21949999986,132339.93999999983,117948.49899999991,7195.720499999959,14391.440999999919,0.0594042,0.1182904,1,0,0,1,0
0.1182904,305800.1959999997,452571.11699999997,159029.27499999947,146770.92100000026,293541.8420000005,0.0364851,0.1495806,1,0,0,1,0
0.1495806,386690.58349999983,424351.55099999974,349029.61599999986,37660.96749999994,75321.93499999988,0.1182904,0.0619665,1,0,0,1,0
0.0619665,180955.46250000002,239391.76500000016,122519.1599999999,58436.30250000013,116872.60500000026,0.1495806,0.0515088,1,0,0,1,0
0.0515088,150416.90599999976,163052.24099999946,137781.57100000005,12635.3349999997,25270.6699999994,0.0619665,0.3808026,1,0,0,1,0
0.3808026,1112025.9030000016,1837918.5530000024,386133.25300000067,725892.6500000008,1451785.3000000017,0.0515088,0.1074546,1,0,0,0,1
0.1074546,288243.7965000002,325143.06699999986,251344.52600000045,36899.27049999971,73798.54099999942,0.3808026,0.1175035,1,0,0,0,1
0.1175035,182875.48800000027,234908.4790000005,130842.49700000005,52032.99100000022,104065.98200000044,0.1074546,0.1042882,1,0,0,0,1
0.1042882,213169.81,213478.14600000042,212861.4739999996,308.33600000040315,616.6720000008063,0.1175035,0.31061,1,0,0,0,1
0.31061,890838.2729999996,1112228.2590000003,669448.2869999988,221389.98600000073,442779.97200000146,0.1042882,0.4861947,1,0,0,0,1
0.1621361,211682.97199999978,251705.09299999985,171660.85099999967,40022.12100000009,80044.24200000017,0.1221226,0.3495483,1,0,1,0,0
0.3495483,535498.2989999998,654546.5669999995,416450.03100000013,119048.26799999966,238096.53599999932,0.1621361,0.3834737,1,0,1,0,0
0.3834737,587470.9979999994,825977.8479999998,348964.1479999992,238506.8500000003,477013.7000000006,0.3495483,0.1797176,1,0,1,0,0
0.1797176,429633.15550000005,608031.7889999999,251234.52200000023,178398.63349999982,356797.26699999964,0.3834737,0.1229712,1,0,1,0,0
0.1229712,421792.0155,507133.4480000003,336450.5829999997,85341.43250000032,170682.86500000063,0.1797176,0.2160937,1,0,1,0,0
0.2160937,741202.5045000007,951328.9880000012,531076.0210000002,210126.4835000005,420252.967000001,0.1229712,0.1126407,1,0,0,1,0
0.1126407,386358.1009999994,602932.770999999,169783.43099999978,216574.6699999996,433149.33999999927,0.2160937,0.4914621,1,0,0,1,0
0.4914621,1270511.0670000021,1640300.6420000035,900721.4920000009,369789.5750000013,739579.1500000026,0.1126407,0.9006364,1,0,0,1,0
0.9006364,2328294.518500001,2460273.6920000017,2196315.3450000007,131979.1735000005,263958.347000001,0.4914621,0.3655486,1,0,0,1,0
0.3655486,1067480.8580000012,1363405.9550000022,771555.7610000002,295925.097000001,591850.194000002,0.9006364,1.0,1,0,0,1,0
1.0,2920216.171,3375096.804999998,2465335.537000002,454880.633999998,909761.267999996,0.3655486,0.8014839,1,0,0,1,0
0.8014839,2340506.2699999996,2699538.440999998,1981474.099000001,359032.17099999834,718064.3419999967,1.0,0.2769012,1,0,0,0,1
0.2769012,742779.149999999,1046973.793999998,438584.50600000005,304194.643999999,608389.287999998,0.8014839,0.1088158,1,0,0,0,1
0.1088158,169706.04700000005,197532.09200000018,141880.00199999992,27826.04500000013,55652.09000000026,0.2769012,0.1694168,1,0,0,0,1
0.1694168,448906.01049999986,475987.6400000002,421824.3809999996,27081.6295000003,54163.2590000006,0.1088158,0.1702447,1,0,0,0,1
0.1702447,488266.6479999998,518960.7230000002,457572.5729999994,30694.07500000039,61388.15000000078,0.1694168,0.6283176,1,0,0,0,1
0.1247367,162854.69499999995,203436.02599999995,122273.36399999994,40581.331000000006,81162.66200000001,0.526232,0.2335567,1,0,1,0,0
0.2335567,357802.2709999994,476487.04199999914,239117.49999999974,118684.7709999997,237369.5419999994,0.1247367,0.2233325,1,0,1,0,0
0.2233325,342139.0800000004,377581.88100000034,306696.2790000005,35442.80099999992,70885.60199999984,0.2335567,0.1381179,1,0,1,0,0
0.1381179,330184.83200000075,398577.52800000116,261792.1360000003,68392.69600000043,136785.39200000087,0.2233325,0.1058037,1,0,1,0,0
0.1058037,362907.19649999985,396912.9250000001,328901.46799999964,34005.72850000023,68011.45700000046,0.1381179,0.4627746,1,0,1,0,0
0.4627746,1587319.497,2931303.2069999995,243335.78700000036,1343983.7099999995,2687967.419999999,0.1058037,0.0854317,1,0,0,1,0
0.0854317,293031.0869999998,348538.011,237524.16299999968,55506.92400000016,111013.84800000032,0.4627746,0.0879579,1,0,0,1,0
0.0879579,227385.67949999977,268427.5129999998,186343.84599999973,41041.83350000004,82083.66700000007,0.0854317,0.072008,1,0,0,1,0
0.072008,186152.6194999999,245857.2929999999,126447.94599999994,59704.673499999975,119409.34699999995,0.0879579,0.0825165,1,0,0,1,0
0.0825165,240966.05750000017,313263.2010000002,168668.9140000002,72297.14349999999,144594.28699999998,0.072008,0.1030023,1,0,0,1,0
