Ratio,Mean,Max,Min,Std,Range,Lag-1_Ratio,Lag+1_Ratio,Season,Sunday,Am,Lunch,Pm
0.1635619,353331.3989999997,457837.91499999963,248824.88299999977,104506.51599999993,209013.03199999986,0.2171734,0.0858889,1,0,1,0,0
0.0858889,185539.80299999975,189476.3649999995,181603.241,3936.5619999997434,7873.123999999487,0.1635619,0.088871,1,0,1,0,0
0.088871,191981.92850000024,213248.18100000045,170715.67600000004,21266.252500000206,42532.50500000041,0.0858889,0.0845957,1,0,1,0,0
0.0845957,191441.0235,224677.97600000002,158204.07099999997,33236.95250000003,66473.90500000006,0.088871,0.0661449,1,0,1,0,0
0.0661449,189932.0175000002,218955.36600000027,160908.66900000014,29023.348500000066,58046.69700000013,0.0845957,0.0658253,1,0,1,0,0
0.0658253,189014.08749999997,204269.36499999976,173758.81000000014,15255.277499999807,30510.554999999615,0.0661449,0.065045,1,0,0,1,0
0.065045,186773.67899999995,195731.73999999996,177815.61799999993,8958.061000000016,17916.122000000032,0.0658253,0.1285398,1,0,0,1,0
0.1285398,196576.69349999994,201951.972,191201.41499999986,5375.278500000073,10750.557000000146,0.065045,0.0597691,1,0,0,1,0
0.0597691,174664.77349999975,197048.64299999984,152280.90399999966,22383.869500000088,44767.739000000176,0.1285398,0.0667146,1,0,0,1,0
0.0667146,194961.7544999998,226356.13599999962,163567.37300000002,31394.3814999998,62788.7629999996,0.0597691,0.0627494,1,0,0,1,0
0.0627494,183374.1634999998,202486.92399999965,164261.40299999996,19112.760499999844,38225.52099999969,0.0667146,0.082893,1,0,0,1,0
0.082893,178905.69799999997,181850.33299999998,175961.063,2944.6349999999948,5889.2699999999895,0.0627494,0.0709518,1,0,0,0,1
0.0709518,198041.18399999975,208663.07099999947,187419.29700000002,10621.886999999726,21243.773999999452,0.082893,0.0821128,1,0,0,0,1
0.0821128,229193.92799999984,230361.15099999972,228026.705,1167.2229999998672,2334.4459999997343,0.0709518,0.0572274,1,0,0,0,1
0.0572274,159733.57299999995,198294.51499999987,121172.63100000001,38560.94199999993,77121.88399999986,0.0821128,0.0916953,1,0,0,0,1
0.0916953,248474.37549999982,379694.7309999994,117254.02000000025,131220.35549999957,262440.71099999914,0.0572274,0.2397484,1,0,0,0,1
0.1429482,308801.0255000001,354711.64400000026,262890.407,45910.61850000013,91821.23700000026,0.1782367,0.0840153,1,0,1,0,0
0.0840153,181492.41600000006,192940.6349999999,170044.19700000022,11448.218999999837,22896.437999999675,0.1429482,0.083438,1,0,1,0,0
0.083438,180245.32350000006,202732.07699999993,157758.57000000015,22486.75349999989,44973.50699999978,0.0840153,0.0885007,1,0,1,0,0
0.0885007,200278.25149999972,228573.53599999976,171982.96699999965,28295.284500000053,56590.569000000105,0.083438,0.0605216,1,0,1,0,0
0.0605216,173784.7675,186489.6239999998,161079.91100000017,12704.85649999982,25409.71299999964,0.0885007,0.0660124,1,0,1,0,0
0.0660124,189551.4449999999,205276.74399999998,173826.1459999998,15725.299000000086,31450.598000000173,0.0605216,0.0710838,1,0,0,1,0
0.0710838,204113.7735,221972.15199999989,186255.39500000016,17858.37849999986,35716.75699999972,0.0660124,0.7512187,1,0,0,1,0
0.7512187,1148843.5715000005,2124177.884000001,173509.2590000002,975334.3125000003,1950668.625000001,0.0710838,0.2838969,1,0,0,1,0
0.2838969,829639.4359999995,959930.6779999987,699348.1940000005,130291.2419999991,260582.4839999982,0.7512187,0.1970215,1,0,0,1,0
0.1970215,575761.21,586179.5230000004,565342.8969999995,10418.313000000431,20836.626000000862,0.2838969,0.2007024,1,0,0,1,0
0.2007024,586518.0485000003,620967.8960000004,552068.2010000001,34449.84750000015,68899.6950000003,0.1970215,0.2462212,1,0,0,1,0
0.2462212,531412.2184999997,645712.3329999995,417112.10400000005,114300.11449999973,228600.22899999947,0.2007024,0.2575496,1,0,0,0,1
0.2575496,718874.4629999995,1159425.1249999986,278323.80100000044,440550.6619999991,881101.3239999982,0.2462212,0.1231084,1,0,0,0,1
0.1231084,343621.06849999994,419385.2400000001,267856.8969999998,75764.17150000014,151528.34300000028,0.2575496,0.228075,1,0,0,0,1
0.228075,636604.6830000002,719748.9970000003,553460.3690000001,83144.31400000013,166288.62800000026,0.1231084,0.2240359,1,0,0,0,1
0.2240359,607089.0595,632352.5160000004,581825.6029999994,25263.456500000495,50526.91300000099,0.228075,0.1939738,1,0,0,0,1
0.1044662,225671.1400000002,249006.27600000004,202336.0040000003,23335.135999999868,46670.271999999735,0.1866869,0.1535419,1,0,1,0,0
0.1535419,331685.7900000002,426575.7810000003,236795.79900000012,94889.9910000001,189779.9820000002,0.1044662,0.0547493,1,0,1,0,0
0.0547493,118271.01999999992,127637.13799999993,108904.9019999999,9366.118000000017,18732.236000000034,0.1535419,0.0536293,1,0,1,0,0
0.0536293,121363.73800000003,123720.74200000003,119006.73400000003,2357.004000000001,4714.008000000002,0.0547493,0.076323,1,0,1,0,0
0.076323,219157.7684999999,260940.9519999998,177374.58500000002,41783.18349999988,83566.36699999977,0.0536293,0.0659848,1,0,1,0,0
0.0659848,189472.32149999967,204274.67899999968,174669.96399999966,14802.357500000013,29604.715000000026,0.076323,0.0595385,1,0,0,1,0
0.0595385,170962.05300000013,172825.3510000001,169098.75500000012,1863.2979999999952,3726.5959999999905,0.0659848,0.1363825,1,0,0,1,0
0.1363825,208570.58350000007,224084.26700000005,193056.9000000001,15513.68349999997,31027.36699999994,0.0595385,0.055574,1,0,0,1,0
0.055574,162405.40850000008,172109.80000000013,152701.017,9704.39150000007,19408.78300000014,0.1363825,0.0693245,1,0,0,1,0
0.0693245,202588.77349999995,219385.22699999978,185792.32000000015,16796.453499999814,33592.90699999963,0.055574,0.0681522,1,0,0,1,0
0.0681522,199162.98999999996,241463.63799999983,156862.3420000001,42300.64799999987,84601.29599999974,0.0693245,0.4765209,1,0,0,1,0
0.4765209,1028461.5674999983,1433431.9809999978,623491.1539999987,404970.41349999956,809940.8269999991,0.0681522,0.2520233,1,0,0,0,1
0.2520233,703449.3120000002,741352.7240000006,665545.8999999997,37903.41200000048,75806.82400000095,0.4765209,0.2254929,1,0,0,0,1
0.2254929,629397.4654999992,647568.5789999993,611226.3519999993,18171.113500000036,36342.22700000007,0.2520233,0.2123164,1,0,0,0,1
0.2123164,592619.192999999,623258.983,561979.4029999982,30639.79000000091,61279.58000000182,0.2254929,0.216093,1,0,0,0,1
0.216093,585565.4210000003,595524.7730000007,575606.069,9959.352000000363,19918.704000000726,0.2123164,0.1630278,1,0,0,0,1
0.4240402,240595.73949999994,293012.4380000001,188179.0409999998,52416.698500000144,104833.39700000029,0.2926408,0.313526,1,0,1,0,0
0.313526,239645.53225000005,241982.15949999998,237308.9050000001,2336.627249999947,4673.254499999894,0.4240402,0.2116891,1,0,1,0,0
0.2116891,256207.12050000016,264964.61700000014,247449.62400000019,8757.49649999998,17514.99299999996,0.313526,0.0974315,1,0,1,0,0
0.0974315,220488.71999999988,227705.38199999966,213272.0580000001,7216.661999999778,14433.323999999557,0.2116891,0.0647009,1,0,1,0,0
0.0647009,185785.56300000002,206529.0109999999,165042.1150000001,20743.447999999902,41486.895999999804,0.0974315,0.0659963,1,0,1,0,0
0.0659963,189505.15650000004,212119.08299999984,166891.23000000027,22613.926499999783,45227.852999999566,0.0647009,0.0573345,1,0,0,1,0
0.0573345,164633.15250000008,185421.7030000003,143844.6019999999,20788.5505000002,41577.1010000004,0.0659963,0.2662386,1,0,0,1,0
0.2662386,407160.36849999963,545210.1059999994,269110.6309999998,138049.7374999998,276099.4749999996,0.0573345,0.0568252,1,0,0,1,0
0.0568252,166061.89499999993,169894.3399999998,162229.45000000007,3832.4449999998615,7664.889999999723,0.2662386,0.0613434,1,0,0,1,0
0.0613434,179265.32499999995,193380.85200000016,165149.79799999972,14115.52700000022,28231.05400000044,0.0568252,0.0632489,1,0,0,1,0
0.0632489,184833.82399999985,213217.12599999993,156450.52199999974,28383.302000000098,56766.604000000196,0.0613434,0.0750042,1,0,0,1,0
0.0750042,161879.39049999998,187609.04200000022,136149.73899999977,25729.651500000225,51459.30300000045,0.0632489,0.0671419,1,0,0,0,1
0.0671419,187406.8654999999,190345.86900000012,184467.86199999967,2939.0035000002244,5878.007000000449,0.0750042,0.0966682,1,0,0,0,1
0.0966682,269820.9354999998,383879.58299999975,155762.28799999985,114058.64749999995,228117.2949999999,0.0671419,0.2262224,1,0,0,0,1
0.2262224,631433.6360000002,658034.9249999997,604832.3470000005,26601.288999999582,53202.577999999165,0.0966682,0.1517896,1,0,0,0,1
0.1517896,411317.2330000001,584782.0000000003,237852.46599999984,173464.76700000025,346929.5340000005,0.2262224,0.048679,1,0,0,0,1
0.383577,217637.39449999994,272238.37299999985,163036.41600000006,54600.978499999896,109201.95699999979,0.3198063,0.3480167,1,0,1,0,0
0.3480167,266008.74900000024,325985.9330000002,206031.5650000003,59977.18399999995,119954.3679999999,0.383577,0.1519848,1,0,1,0,0
0.1519848,183947.0440000001,221002.5380000001,146891.55000000016,37055.49399999996,74110.98799999992,0.3480167,0.0853916,1,0,1,0,0
0.0853916,193242.31950000004,212318.09000000026,174166.54899999982,19075.770500000217,38151.541000000434,0.1519848,0.0579518,1,0,1,0,0
0.0579518,166405.67699999988,183364.60099999962,149446.75300000014,16958.923999999737,33917.847999999474,0.0853916,0.064735,1,0,1,0,0
0.064735,185883.55400000018,192596.32400000037,179170.78399999996,6712.770000000208,13425.540000000416,0.0579518,0.0635727,1,0,0,1,0
0.0635727,182546.02550000005,207211.52399999983,157880.52700000026,24665.498499999783,49330.99699999957,0.064735,0.1144438,1,0,0,1,0
0.1144438,171342.58599999998,201856.8240000001,140828.34799999985,30514.23800000013,61028.47600000026,0.0635727,0.0642755,1,0,0,1,0
0.0642755,187834.00700000022,205193.3340000002,170474.68000000025,17359.326999999976,34718.65399999995,0.1144438,0.0597005,1,0,0,1,0
0.0597005,174464.33149999997,180054.69299999982,168873.9700000001,5590.361499999868,11180.722999999736,0.0642755,0.0730081,1,0,0,1,0
0.0730081,213353.51850000018,224560.29000000007,202146.7470000003,11206.771499999886,22413.542999999772,0.0597005,0.0787233,1,0,0,1,0
0.0787233,169906.25299999994,200276.0410000002,139536.46499999968,30369.788000000262,60739.576000000525,0.0730081,0.0449931,1,0,0,0,1
0.0449931,125585.16050000009,133452.6230000001,117717.69800000008,7867.462500000016,15734.925000000032,0.0787233,0.0623819,1,0,0,0,1
0.0623819,174120.74649999995,231537.5079999999,116703.98499999999,57416.761499999964,114833.52299999993,0.0449931,0.0688719,1,0,0,0,1
0.0688719,192235.69350000017,208356.40000000002,176114.9870000003,16120.706499999855,32241.41299999971,0.0623819,0.064119,1,0,0,0,1
0.064119,173748.74700000015,195438.8580000003,152058.636,21690.11100000015,43380.2220000003,0.0688719,0.2753894,1,0,0,0,1
0.2687009,152457.95050000004,167323.472,137592.42900000003,14865.521499999988,29731.042999999976,0.3230963,0.2382999,1,1,1,0,0
0.2382999,182145.99450000006,184910.90700000018,179381.08199999994,2764.9125000001222,5529.8250000002445,0.2687009,0.1352098,1,1,1,0,0
0.1352098,163644.26900000006,193334.1150000002,133954.42299999992,29689.846000000136,59379.69200000027,0.2382999,0.1787083,1,1,1,0,0
0.1787083,404419.042,621691.2229999999,187146.86100000015,217272.18099999987,434544.36199999973,0.1352098,0.4518013,1,1,1,0,0
0.4518013,1297325.8235,1327294.6520000007,1267356.9949999992,29968.82850000076,59937.65700000152,0.1787083,1.0,1,1,1,0,0
1.0,2871452.001500001,3029766.814000005,2713137.1889999975,158314.81250000373,316629.62500000745,0.4518013,0.2144078,1,1,0,1,0
0.2144078,615661.8129999998,625415.2270000005,605908.398999999,9753.414000000746,19506.828000001493,1.0,0.1740174,1,1,0,1,0
0.1740174,260534.63500000018,324978.62900000013,196090.64100000027,64443.99399999993,128887.98799999987,0.2144078,0.1113083,1,1,0,1,0
0.1113083,325279.1145000002,449520.79700000014,201037.4320000003,124241.68249999992,248483.36499999985,0.1740174,0.2146664,1,1,0,1,0
0.2146664,627325.2144999995,657435.7929999998,597214.6359999994,30110.578500000236,60221.15700000047,0.1113083,0.1085284,1,1,0,1,0
0.1085284,317155.2955000002,338213.8050000004,296096.78599999996,21058.50950000022,42117.01900000044,0.2146664,0.1016729,1,1,0,1,0
0.1016729,219437.8304999997,242461.58699999953,196414.07399999985,23023.756499999843,46047.512999999686,0.1085284,0.1098934,1,1,0,0,1
0.1098934,172068.53699999995,191146.92200000014,152990.15199999974,19078.3850000002,38156.7700000004,0.1016729,0.5434066,1,1,0,0,1
0.5434066,1565776.5870000012,1696677.2040000046,1434875.969999998,130900.61700000323,261801.23400000646,0.1098934,0.2183596,1,1,0,0,1
0.2183596,629183.2459999997,646041.463,612325.0289999994,16858.217000000295,33716.43400000059,0.5434066,0.2047758,1,1,0,0,1
0.2047758,590042.7039999996,618645.8749999994,561439.5329999997,28603.170999999857,57206.34199999971,0.2183596,0.1433749,1,1,0,0,1
0.3609619,204805.79149999993,219270.8340000002,190340.74899999963,14465.042500000287,28930.085000000574,0.3988289,0.2279467,1,0,1,0,0
0.2279467,152486.10549999998,176813.57800000004,128158.63299999993,24327.472500000054,48654.94500000011,0.3609619,0.1572076,1,0,1,0,0
0.1572076,190268.1740000001,240343.54600000006,140192.8020000001,50075.371999999974,100150.74399999995,0.2279467,0.4300424,1,0,1,0,0
0.4300424,973191.123000001,1336689.1250000014,609693.1210000005,363498.00200000044,726996.0040000009,0.1572076,0.2258905,1,0,1,0,0
0.2258905,648633.6814999997,658359.7619999998,638907.6009999996,9726.080500000098,19452.161000000197,0.4300424,0.2091269,1,0,1,0,0
0.2091269,600497.9395000002,609721.0650000002,591274.8140000002,9223.125499999966,18446.25099999993,0.2258905,0.2092115,1,0,0,1,0
0.2092115,600740.7045,615492.3429999994,585989.0660000006,14751.638499999419,29503.276999998838,0.2091269,0.4272591,1,0,0,1,0
0.4272591,639682.0824999999,652186.9689999998,627177.196,12504.886499999906,25009.772999999812,0.2092115,0.1269314,1,0,0,1,0
0.1269314,370934.9004999995,536060.3649999988,205809.4360000002,165125.4644999993,330250.9289999986,0.4272591,0.0854233,1,0,0,1,0
0.0854233,249634.8505,269168.56599999976,230101.1350000002,19533.715499999773,39067.430999999546,0.1269314,0.0726057,1,0,0,1,0
0.0726057,212177.44849999994,236198.83499999996,188156.06199999995,24021.386500000008,48042.773000000016,0.0854233,0.130153,1,0,0,1,0
0.130153,280905.5824999999,292331.83699999994,269479.3279999999,11426.25450000001,22852.50900000002,0.0726057,0.1994119,1,0,0,0,1
0.1994119,312234.50050000014,365714.78600000014,258754.2150000001,53480.28550000001,106960.57100000003,0.130153,0.0759515,1,0,0,0,1
0.0759515,218847.452,222910.22000000006,214784.68399999995,4062.7680000000546,8125.536000000109,0.1994119,0.1249816,1,0,0,0,1
0.1249816,360123.1974999999,468153.88100000005,252092.5139999997,108030.68350000017,216061.36700000035,0.0759515,0.248159,1,0,0,0,1
0.248159,715047.4079999998,746424.8159999998,683670.0,31377.40799999988,62754.81599999976,0.1249816,0.290094,1,0,0,0,1
0.3743465,212400.08650000003,251131.70299999998,173668.4700000001,38731.616499999946,77463.23299999989,0.3038865,0.7851181,1,0,1,0,0
0.7851181,525208.69,577189.2460000003,473228.13399999955,51980.55600000036,103961.11200000072,0.3743465,0.5280714,1,0,1,0,0
0.5280714,639124.296,655090.3449999997,623158.2470000002,15966.048999999766,31932.097999999532,0.7851181,0.2731554,1,0,1,0,0
0.2731554,618153.8815000008,633201.3210000016,603106.4419999999,15047.439500000852,30094.879000001703,0.5280714,0.2211544,1,0,1,0,0
0.2211544,635034.2329999987,657280.870999998,612787.5949999995,22246.63799999922,44493.27599999844,0.2731554,0.2049946,1,0,1,0,0
0.2049946,588632.1520000007,597165.4840000003,580098.8200000011,8533.331999999587,17066.663999999175,0.2211544,0.1948883,1,0,0,1,0
0.1948883,559612.4989999998,592131.9219999996,527093.0760000002,32519.42299999966,65038.84599999932,0.2049946,0.370537,1,0,0,1,0
0.370537,554759.1720000006,616700.3460000008,492817.9980000003,61941.17400000026,123882.34800000052,0.1948883,0.068042,1,0,0,1,0
0.068042,198840.99300000007,232887.97800000015,164794.00800000003,34046.98500000006,68093.97000000012,0.370537,0.0582363,1,0,0,1,0
0.0582363,170185.4429999999,182087.8670000002,158283.01899999965,11902.424000000274,23804.84800000055,0.068042,0.0704297,1,0,0,1,0
0.0704297,205818.4410000001,206115.5140000001,205521.36800000013,297.0729999999894,594.1459999999788,0.0582363,0.0906206,1,0,0,1,0
0.0906206,195583.82949999988,229402.46299999976,161765.196,33818.63349999988,67637.26699999976,0.0704297,0.2049034,1,0,0,0,1
0.2049034,320833.0029999997,412497.4979999996,229168.5079999997,91664.49499999995,183328.9899999999,0.0906206,0.0613974,1,0,0,0,1
0.0613974,176910.93449999997,237857.8100000001,115964.05899999986,60946.875500000126,121893.75100000025,0.2049034,0.0484508,1,0,0,0,1
0.0484508,139606.4235000002,147412.02500000023,131800.82200000022,7805.601500000004,15611.203000000009,0.0613974,0.1387347,1,0,0,0,1
0.1387347,399751.3935,555506.4329999998,243996.35400000014,155755.03949999987,311510.0789999997,0.0484508,0.1600067,1,0,0,0,1
0.3120307,177042.78600000046,187816.9640000007,166268.6080000002,10774.178000000247,21548.356000000495,0.2908073,0.4986546,1,0,1,0,0
0.4986546,369952.11649999936,552297.7879999989,187606.4449999998,182345.67149999953,364691.34299999906,0.3120307,0.2557394,1,0,1,0,0
0.2557394,309521.1704999999,393214.6699999999,225827.67099999986,83693.49950000003,167386.99900000007,0.4986546,0.1978528,1,0,1,0,0
0.1978528,447743.29100000043,603261.0420000011,292225.53999999975,155517.75100000066,311035.5020000013,0.2557394,0.2197713,1,0,1,0,0
0.2197713,631062.6909999994,633077.8909999987,629047.491,2015.1999999993131,4030.3999999986263,0.1978528,0.4220457,1,0,1,0,0
0.4220457,1211884.0525000002,1762500.511000001,661267.5939999992,550616.4585000009,1101232.9170000018,0.2197713,0.2564894,1,0,0,1,0
0.2564894,736496.9459999987,1102549.6899999965,370444.202000001,366052.74399999774,732105.4879999955,0.4220457,0.3782819,1,0,0,1,0
0.3782819,566354.6615000004,575802.4310000006,556906.8920000001,9447.769500000228,18895.539000000455,0.2564894,0.6930045,1,0,0,1,0
0.6930045,1037549.7710000009,1423960.6000000022,651138.9419999997,386410.82900000125,772821.6580000025,0.3782819,0.4547364,1,0,0,1,0
0.4547364,680820.5195000004,754434.938000002,607206.100999999,73614.41850000148,147228.83700000297,0.6930045,0.5107672,1,0,0,1,0
0.5107672,620679.4710000003,670553.0850000005,570805.857,49873.61400000029,99747.22800000058,0.4547364,0.154241,1,0,0,1,0
0.154241,187432.2354999999,230081.12799999962,144783.3430000002,42648.89249999971,85297.78499999942,0.5107672,0.1458607,1,0,0,0,1
0.1458607,228385.3375,233116.98499999978,223653.6900000002,4731.647499999788,9463.294999999576,0.154241,0.0691012,1,0,0,0,1
0.0691012,199108.90500000003,199833.1660000001,198384.6439999999,724.2610000001005,1448.522000000201,0.1458607,0.1886596,1,0,0,0,1
0.1886596,543605.3245000006,774203.1180000008,313007.5310000002,230597.79350000032,461195.58700000064,0.0691012,0.2838073,1,0,0,0,1
0.2838073,817764.8069999991,885854.3389999986,749675.2749999996,68089.53199999954,136179.06399999908,0.1886596,0.1540938,1,0,0,0,1
0.3348186,189972.3939999998,210938.001,169006.78699999963,20965.60700000018,41931.21400000036,0.3057571,0.4314847,1,0,1,0,0
0.4314847,320118.73349999986,408809.2429999998,231428.22399999993,88690.50949999993,177381.01899999985,0.3348186,0.3332927,1,0,1,0,0
0.3332927,403383.7544999998,606979.0769999996,199788.4320000001,203595.32249999975,407190.6449999995,0.4314847,0.2706979,1,0,1,0,0
0.2706979,612592.6705000009,623682.2360000014,601503.1050000006,11089.565500000434,22179.131000000867,0.3332927,0.2256936,1,0,1,0,0
0.2256936,648068.2855000007,682260.755000001,613875.8160000005,34192.4695000003,68384.9390000006,0.2706979,0.8457556,1,0,1,0,0
0.8457556,2428546.6650000033,2635376.712000004,2221716.6180000026,206830.04700000072,413660.09400000144,0.2256936,0.1968363,1,0,0,1,0
0.1968363,565206.0805000006,739667.5020000014,390744.659,174461.4215000007,348922.8430000014,0.8457556,0.2071653,1,0,0,1,0
0.2071653,238000.51100000012,265730.35600000044,210270.6659999998,27729.84500000032,55459.69000000064,0.1968363,0.2391346,1,0,0,1,0
0.2391346,274728.19399999967,336699.7839999995,212756.60399999988,61971.58999999982,123943.17999999964,0.2071653,0.4776757,1,0,0,1,0
0.4776757,580467.0435000006,595207.3280000008,565726.7590000005,14740.284500000125,29480.56900000025,0.2391346,0.1886506,1,0,0,1,0
0.1886506,229246.3924999999,236005.88699999987,222486.8979999999,6759.494499999986,13518.988999999972,0.4776757,0.3354703,1,0,0,1,0
0.3354703,407660.3015000003,557227.6850000006,258092.91799999995,149567.38350000035,299134.7670000007,0.1886506,0.1526824,1,0,0,0,1
0.1526824,239066.50750000012,244636.42100000003,233496.5940000002,5569.913499999922,11139.826999999845,0.3354703,0.1517007,1,0,0,0,1
0.1517007,437111.6849999999,561490.2649999998,312733.105,124378.5799999999,248757.1599999998,0.1526824,0.2143185,1,0,0,0,1
0.2143185,617539.2539999997,632859.1449999998,602219.3629999998,15319.891000000003,30639.782000000007,0.1517007,0.9404374,1,0,0,0,1
0.9404374,2709784.482,3365034.7320000003,2054534.2319999991,655250.2500000006,1310500.5000000012,0.2143185,0.2863219,1,0,0,0,1
0.3519918,199716.2790000001,217769.28800000018,181663.27,18053.009000000093,36106.018000000186,0.2894033,0.7264078,1,0,1,0,0
0.7264078,538922.3805000001,894386.332,183458.42900000003,355463.9515,710927.903,0.3519918,0.5527188,1,0,1,0,0
0.5527188,668954.9895000001,733505.172,604404.8070000003,64550.18249999988,129100.36499999976,0.7264078,0.27675,1,0,1,0,0
0.27675,626288.6000000006,634346.8930000003,618230.3070000007,8058.292999999772,16116.585999999545,0.5527188,0.0439588,1,0,1,0,0
0.0439588,126225.63200000001,127038.35800000004,125412.906,812.7260000000169,1625.4520000000339,0.27675,0.0594073,1,0,1,0,0
0.0594073,170585.29399999994,211166.92899999992,130003.65899999996,40581.63499999998,81163.26999999996,0.0439588,0.0600346,1,0,0,1,0
0.0600346,172386.46199999985,178359.81899999973,166413.10499999998,5973.356999999873,11946.713999999745,0.0594073,0.139138,1,0,0,1,0
0.139138,159847.75000000023,165438.61600000033,154256.8840000001,5590.866000000111,11181.732000000222,0.0600346,0.1633892,1,0,0,1,0
0.1633892,187708.65149999998,189201.0919999999,186216.21100000004,1492.4404999999242,2984.8809999998484,0.139138,0.1650471,1,0,0,1,0
0.1650471,200563.6290000002,205597.17500000022,195530.08300000016,5033.546000000031,10067.092000000062,0.1633892,0.1432114,1,0,0,1,0
0.1432114,174029.19499999977,183208.02899999978,164850.36099999974,9178.834000000017,18357.668000000034,0.1650471,0.148141,1,0,0,1,0
0.148141,180019.61050000013,184636.59100000007,175402.63000000015,4616.9804999999615,9233.960999999923,0.1432114,0.1053217,1,0,0,0,1
0.1053217,164910.237,166784.54299999968,163035.9310000003,1874.3059999996913,3748.6119999993825,0.148141,0.0617008,1,0,0,0,1
0.0617008,177785.3615000002,186796.53600000025,168774.18700000015,9011.174500000052,18022.349000000104,0.1053217,0.062265,1,0,0,0,1
0.062265,179410.85599999988,185401.81999999992,173419.89199999985,5990.964000000036,11981.928000000073,0.0617008,0.0578232,1,0,0,0,1
0.0578232,166612.31549999988,166688.13499999992,166536.49599999984,75.81950000004144,151.6390000000829,0.062265,0.3025689,1,0,0,0,1
0.2977165,160446.0750000003,160653.25400000036,160238.8960000002,207.17900000007648,414.35800000015297,0.4526178,0.2284413,1,0,1,0,0
0.2284413,169480.77000000025,173421.22700000042,165540.3130000001,3940.457000000155,7880.91400000031,0.2977165,0.2214364,1,0,1,0,0
0.2214364,268004.29200000025,299053.5580000003,236955.02600000016,31049.266000000076,62098.53200000015,0.2284413,0.2468073,1,0,1,0,0
0.2468073,558527.9245,640027.2100000002,477028.6389999996,81499.28550000029,162998.57100000058,0.2214364,0.1643719,1,0,1,0,0
0.1643719,471986.02050000016,498410.7770000002,445561.26400000014,26424.756500000018,52849.513000000035,0.2468073,0.135585,1,0,1,0,0
0.135585,389325.7360000004,409232.00900000037,369419.4630000004,19906.272999999986,39812.54599999997,0.1643719,0.0754896,1,0,0,1,0
0.0754896,216764.6700000003,258640.89400000052,174888.44600000008,41876.22400000022,83752.44800000044,0.135585,0.8078714,1,0,0,1,0
0.8078714,1035355.9574999987,1886898.6149999974,183813.29999999996,851542.6574999987,1703085.3149999974,0.0754896,0.2761218,1,0,0,1,0
0.2761218,353873.6475000001,390188.418,317558.8770000001,36314.770499999955,72629.54099999991,0.8078714,0.3178371,1,0,0,1,0
0.3178371,386232.6475000003,388536.7590000005,383928.53600000014,2304.1115000001737,4608.223000000347,0.2761218,0.3263965,1,0,0,1,0
0.3263965,396633.9735000003,406128.20700000005,387139.74000000063,9494.233499999711,18988.466999999422,0.3178371,0.7995345,1,0,0,1,0
0.7995345,971586.7999999984,1433161.6519999967,510011.948,461574.8519999984,923149.7039999968,0.3263965,0.4806361,1,0,0,0,1
0.4806361,752568.8045000008,867477.4430000003,637660.1660000012,114908.63849999954,229817.27699999907,0.7995345,0.392861,1,0,0,0,1
0.392861,1131993.0099999988,1651687.8389999971,612298.1810000004,519694.82899999834,1039389.6579999967,0.4806361,0.2308109,1,0,0,0,1
0.2308109,665060.5135000001,702350.8919999993,627770.1350000008,37290.378499999235,74580.75699999847,0.392861,0.2115203,1,0,0,0,1
0.2115203,609476.3684999989,615128.525999999,603824.2109999987,5652.157500000147,11304.315000000293,0.2308109,0.2145412,1,0,0,0,1
0.3399125,183186.4375,188036.81499999992,178336.0600000001,4850.3774999999005,9700.754999999801,0.5966585,0.2070056,1,1,1,0,0
0.2070056,153577.58600000004,179096.65100000004,128058.52100000004,25519.065000000002,51038.130000000005,0.3399125,0.2541307,1,1,1,0,0
0.2541307,307574.06400000025,438581.3520000002,176566.7760000003,131007.28799999994,262014.57599999988,0.2070056,0.5348177,1,1,1,0,0
0.5348177,1210298.9209999999,2063297.8679999993,357299.9740000004,852998.9469999995,1705997.893999999,0.2541307,0.7881072,1,1,1,0,0
0.7881072,2263011.9795000013,2355751.4980000006,2170272.4610000025,92739.51849999907,185479.03699999815,0.5348177,0.0595076,1,1,1,0,0
0.0595076,170873.23849999995,183802.6880000001,157943.7889999998,12929.449500000163,25858.899000000325,0.7881072,0.0629088,1,1,0,1,0
0.0629088,180639.59950000007,213700.00100000022,147579.1979999999,33060.40150000017,66120.80300000033,0.0595076,0.1510437,1,1,0,1,0
0.1510437,193575.32150000017,214649.53700000021,172501.10600000012,21074.21550000005,42148.4310000001,0.0629088,0.1783666,1,1,0,1,0
0.1783666,228592.0094999998,231280.1569999998,225903.86199999985,2688.1474999999773,5376.294999999955,0.1510437,0.1325238,1,1,0,1,0
0.1325238,161041.71649999995,197791.21300000005,124292.21999999987,36749.49650000009,73498.99300000018,0.1783666,0.1015547,1,1,0,1,0
0.1015547,123408.35099999997,125033.62400000004,121783.07799999989,1625.2730000000738,3250.5460000001476,0.1325238,0.1620136,1,1,0,1,0
0.1620136,196877.367,237686.54499999995,156068.18900000004,40809.177999999956,81618.35599999991,0.1015547,0.1211184,1,1,0,0,1
0.1211184,189644.2915,231332.2820000001,147956.30099999986,41687.990500000116,83375.98100000023,0.1620136,0.0717815,1,1,0,0,1
0.0717815,206831.84999999995,224447.68799999982,189216.01200000008,17615.837999999872,35231.675999999745,0.1211184,0.2907731,1,1,0,0,1
0.2907731,837836.2205000015,1059721.2310000025,615951.2100000005,221885.01050000096,443770.0210000019,0.0717815,0.2188896,1,1,0,0,1
